,Date,State,Station,Station No.,latitude,longitude,Min Temp(°C),Max Temp(°C),Rain(mm),Max Wind Dir,Max Wind Spd(km/h)
2158,2020-05-27,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.0,13.8,0.0,NNE,43.0
2159,2020-05-28,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,4.0,13.0,0.0,N,31.0
2160,2020-05-29,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,3.7,13.5,0.0,N,44.0
2161,2020-05-30,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.1,13.4,0.2,N,74.0
2162,2020-05-31,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,5.9,13.1,0.2,N,57.0
2163,2020-04-01,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.6,22.4,0.0,NNE,33.0
2164,2020-04-02,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,12.4,14.6,18.6,E,48.0
2165,2020-04-03,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.5,20.8,4.2,NNE,63.0
2166,2020-04-04,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.2,12.6,30.6,W,65.0
2168,2020-04-06,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.9,12.5,5.4,S,26.0
2169,2020-04-07,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.3,12.7,0.0,S,30.0
2170,2020-04-08,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.6,16.3,0.0,SE,48.0
2171,2020-04-09,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.2,21.6,0.0,SE,41.0
2172,2020-04-10,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.9,19.4,0.2,NNW,46.0
2173,2020-04-11,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.8,12.3,6.0,W,69.0
2174,2020-04-12,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,7.6,11.5,1.2,SW,33.0
2175,2020-04-13,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.3,18.0,0.0,WNW,24.0
2176,2020-04-14,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.0,20.4,0.0,N,41.0
2177,2020-04-15,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,11.1,21.9,0.0,N,50.0
2178,2020-04-16,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.5,17.7,0.0,WSW,50.0
2179,2020-04-17,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,4.9,15.8,0.0,WSW,46.0
2180,2020-04-18,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.2,12.9,0.2,W,30.0
2181,2020-04-19,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,5.9,16.0,0.0,N,59.0
2182,2020-04-20,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.7,17.6,1.8,N,67.0
2183,2020-04-21,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,2.6,16.6,0.2,NW,43.0
2184,2020-04-22,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,5.1,15.7,0.0,W,31.0
2185,2020-04-23,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,4.1,16.1,0.0,N,50.0
2186,2020-04-24,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.1,19.3,0.0,WNW,33.0
2187,2020-04-25,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.2,18.9,0.0,N,50.0
2188,2020-04-26,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,11.9,15.2,15.2,WNW,57.0
2189,2020-04-27,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,0.7,14.4,0.4,WNW,24.0
2190,2020-04-28,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,3.3,13.5,0.2,N,54.0
2191,2020-04-29,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.3,13.7,1.0,W,65.0
2192,2020-04-30,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,1.6,11.0,13.8,WNW,69.0
2193,2020-03-01,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.8,31.3,0.0,WNW,61.0
2194,2020-03-02,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.9,18.0,2.8,S,50.0
2195,2020-03-03,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.0,19.1,0.0,SSE,52.0
2196,2020-03-04,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.7,21.7,0.0,SE,46.0
2197,2020-03-05,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,13.8,18.9,16.8,SSE,31.0
2198,2020-03-06,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,12.1,17.3,0.4,SSW,41.0
2199,2020-03-07,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.3,18.8,0.0,S,52.0
2200,2020-03-08,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,11.3,19.3,0.0,SE,52.0
2201,2020-03-09,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.0,19.0,0.0,ESE,50.0
2202,2020-03-10,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.9,25.2,0.0,SE,37.0
2203,2020-03-11,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,11.1,28.2,0.0,N,43.0
2204,2020-03-12,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,16.2,28.5,0.0,N,57.0
2205,2020-03-13,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,17.2,28.0,0.0,S,61.0
2206,2020-03-14,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.7,16.3,0.0,SSE,63.0
2207,2020-03-15,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.8,16.6,0.0,SSE,43.0
2208,2020-03-16,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.3,24.2,0.0,ESE,46.0
2209,2020-03-17,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.3,27.2,0.0,NNE,48.0
2210,2020-03-18,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,15.9,29.2,0.0,N,52.0
2211,2020-03-19,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,17.4,30.9,0.0,NNW,63.0
2212,2020-03-20,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.6,20.2,0.0,W,54.0
2213,2020-03-21,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,7.6,19.9,0.2,S,31.0
2214,2020-03-22,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,7.1,18.0,0.0,S,44.0
2215,2020-03-23,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,5.8,17.0,0.2,S,46.0
2216,2020-03-24,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.6,17.9,0.0,SE,39.0
2217,2020-03-25,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.1,16.9,0.0,S,50.0
2218,2020-03-26,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.2,19.2,0.0,SE,54.0
2219,2020-03-27,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,7.1,25.5,0.0,NNE,39.0
2220,2020-03-28,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,12.6,26.3,0.0,N,56.0
2221,2020-03-29,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,16.5,22.8,0.0,N,57.0
2222,2020-03-30,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.5,20.2,6.6,W,39.0
2223,2020-03-31,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.2,21.3,0.2,WSW,26.0
2224,2020-02-01,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,21.9,25.4,14.0,NNW,48.0
2225,2020-02-02,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.5,22.3,8.8,W,50.0
2226,2020-02-03,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.1,16.6,0.2,SSW,54.0
2227,2020-02-04,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,5.6,19.8,0.2,SSE,48.0
2228,2020-02-05,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.2,21.8,0.0,SE,54.0
2229,2020-02-06,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,11.1,28.9,0.0,SE,56.0
2230,2020-02-07,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,14.8,27.4,0.0,SE,48.0
2231,2020-02-08,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,16.7,26.6,0.0,SE,57.0
2232,2020-02-09,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,16.0,25.4,0.0,SE,54.0
2233,2020-02-10,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,15.6,22.7,0.0,ESE,43.0
2234,2020-02-11,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,16.1,24.7,0.6,S,43.0
2235,2020-02-12,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,15.7,23.0,1.4,SE,54.0
2236,2020-02-13,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,16.6,29.9,0.0,SE,57.0
2237,2020-02-14,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,17.5,29.5,0.0,SW,56.0
2238,2020-02-15,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,15.8,18.9,9.6,S,41.0
2239,2020-02-16,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,12.2,22.2,0.4,SE,50.0
2240,2020-02-17,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,12.6,28.0,0.0,SE,44.0
2241,2020-02-18,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,15.8,22.3,1.4,W,70.0
2242,2020-02-19,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,11.0,18.0,4.6,S,56.0
2243,2020-02-20,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.7,18.1,0.0,S,41.0
2244,2020-02-21,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.4,18.0,0.0,S,48.0
2245,2020-02-22,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.3,22.4,0.0,SE,46.0
2246,2020-02-23,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,7.7,31.6,0.0,NW,52.0
2247,2020-02-24,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,13.2,28.9,0.0,N,43.0
2248,2020-02-25,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,16.8,29.8,3.8,NW,56.0
2249,2020-02-26,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,11.4,17.8,0.0,SW,50.0
2251,2020-02-28,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.7,17.6,0.0,WSW,43.0
2252,2020-02-29,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.9,23.9,0.0,SSE,28.0
2253,2020-01-01,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,7.4,25.9,0.2,WSW,41.0
2254,2020-01-02,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.6,27.2,0.0,ESE,39.0
2255,2020-01-03,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.9,34.9,0.0,N,43.0
2256,2020-01-04,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,17.1,24.4,0.0,S,56.0
2257,2020-01-05,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.2,14.1,1.8,SSE,57.0
2258,2020-01-06,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.2,18.6,1.2,SE,54.0
2259,2020-01-07,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,12.8,21.7,0.2,SE,54.0
2260,2020-01-08,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,12.9,26.6,0.0,SE,52.0
2261,2020-01-09,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,14.5,33.0,0.0,SE,46.0
2262,2020-01-10,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,18.1,29.0,0.0,WNW,72.0
2263,2020-01-11,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.0,18.9,9.6,S,50.0
2264,2020-01-12,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.0,22.1,0.6,SSE,56.0
2265,2020-01-13,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.0,29.9,0.0,ESE,56.0
2266,2020-01-14,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,15.7,34.1,0.0,ESE,44.0
2267,2020-01-15,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,20.8,35.1,0.0,W,59.0
2268,2020-01-16,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,12.1,20.5,7.0,SSE,54.0
2269,2020-01-17,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,7.6,17.1,0.0,SE,59.0
2270,2020-01-18,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.9,28.1,0.0,SE,54.0
2271,2020-01-19,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,13.1,29.7,0.0,SE,57.0
2272,2020-01-20,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,15.4,19.5,20.6,SSE,48.0
2273,2020-01-21,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.6,24.3,6.0,SSW,35.0
2274,2020-01-22,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,11.8,29.4,0.0,N,83.0
2275,2020-01-23,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.2,18.7,22.0,WNW,63.0
2276,2020-01-24,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,5.9,20.5,0.8,WNW,37.0
2277,2020-01-25,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.3,26.5,0.0,NW,39.0
2278,2020-01-26,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,11.4,24.2,0.0,WSW,35.0
2279,2020-01-27,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.9,25.4,0.0,S,37.0
2280,2020-01-28,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.0,27.1,0.0,WSW,35.0
2281,2020-01-29,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,12.1,32.6,0.0,ESE,33.0
2282,2020-01-30,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,13.1,37.2,0.0,N,52.0
2283,2020-01-31,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,18.7,39.4,0.0,NNW,93.0
2284,2019-12-01,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,5.6,14.6,0.2,NNW,52.0
2285,2019-12-02,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,5.0,11.7,1.8,WSW,57.0
2286,2019-12-03,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,4.8,19.3,2.6,W,61.0
2287,2019-12-04,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.4,20.7,0.2,W,50.0
2288,2019-12-05,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,4.3,20.4,0.0,WSW,57.0
2289,2019-12-06,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.7,18.2,0.0,WSW,46.0
2290,2019-12-07,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,5.0,21.4,0.0,SSW,35.0
2291,2019-12-08,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.7,28.8,0.0,SE,26.0
2292,2019-12-09,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,14.1,34.4,0.0,W,56.0
2293,2019-12-10,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.3,20.3,0.0,S,44.0
2294,2019-12-11,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.7,21.9,0.0,SSE,44.0
2295,2019-12-12,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.5,17.3,0.0,SW,44.0
2296,2019-12-13,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.9,19.3,0.0,SW,41.0
2297,2019-12-14,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.1,20.6,0.0,WSW,35.0
2298,2019-12-15,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.8,21.4,0.0,W,44.0
2299,2019-12-16,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.1,24.9,0.0,SSW,37.0
2300,2019-12-17,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.7,30.7,0.0,SSE,35.0
2302,2019-12-19,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,16.0,30.1,0.0,SE,41.0
2303,2019-12-20,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,12.7,43.5,0.0,N,61.0
2304,2019-12-21,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,13.6,20.1,0.0,S,52.0
2305,2019-12-22,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.3,23.4,0.0,SE,48.0
2306,2019-12-23,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.6,27.1,0.0,SE,41.0
2307,2019-12-24,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.9,26.6,0.0,SSE,41.0
2308,2019-12-25,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,12.2,30.6,0.0,SSW,46.0
2309,2019-12-26,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,11.5,26.7,0.0,SSE,44.0
2310,2019-12-27,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.4,35.0,0.0,SE,50.0
2312,2019-12-29,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,15.4,38.5,0.0,NNW,54.0
2313,2019-12-30,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,18.1,39.9,0.0,NW,80.0
2314,2019-12-31,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.9,21.7,0.6,S,61.0
2315,2019-11-01,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,16.0,28.5,0.0,N,65.0
2316,2019-11-02,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,12.6,17.4,17.0,W,54.0
2317,2019-11-03,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,11.6,19.7,3.8,WNW,39.0
2318,2019-11-04,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,2.9,12.7,2.2,WSW,63.0
2319,2019-11-05,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,0.2,16.3,10.4,NW,37.0
2321,2019-11-07,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.8,13.2,1.0,W,56.0
2322,2019-11-08,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.1,11.8,9.4,SSW,61.0
2323,2019-11-09,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,2.9,10.8,5.4,W,52.0
2324,2019-11-10,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.9,14.4,1.0,WSW,39.0
2325,2019-11-11,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,3.4,26.0,0.0,N,50.0
2326,2019-11-12,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,7.2,13.7,0.2,W,70.0
2327,2019-11-13,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,4.2,14.4,3.6,W,52.0
2328,2019-11-14,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,7.4,17.9,1.2,WSW,35.0
2329,2019-11-15,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.2,16.2,0.0,W,48.0
2330,2019-11-16,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,4.0,13.6,0.8,WSW,35.0
2331,2019-11-17,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,5.7,15.4,0.0,SSW,35.0
2332,2019-11-18,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,2.4,24.5,0.2,W,41.0
2333,2019-11-19,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.8,20.4,0.0,SSE,35.0
2334,2019-11-20,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.8,29.7,0.0,NE,48.0
2335,2019-11-21,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,17.4,35.3,0.0,NNW,94.0
2336,2019-11-22,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,7.6,19.7,0.0,S,35.0
2337,2019-11-23,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,4.9,19.5,0.0,W,44.0
2338,2019-11-24,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,3.8,23.7,0.0,N,28.0
2339,2019-11-25,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.4,24.0,0.0,N,69.0
2340,2019-11-26,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,7.3,13.4,1.6,SW,54.0
2341,2019-11-27,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,0.8,21.8,2.8,NW,46.0
2342,2019-11-28,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.3,23.2,0.0,SE,39.0
2343,2019-11-29,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.7,21.5,0.0,SW,37.0
2344,2019-11-30,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,4.7,17.1,0.6,W,35.0
2345,2019-10-01,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,0.3,18.4,0.0,N,31.0
2346,2019-10-02,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,7.0,21.8,0.0,N,41.0
2347,2019-10-03,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,13.5,22.9,0.0,NNE,44.0
2348,2019-10-04,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,7.6,13.2,0.0,SW,35.0
2349,2019-10-05,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.7,20.0,2.0,NNE,50.0
2350,2019-10-06,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,12.0,19.3,0.0,NNW,56.0
2353,2019-10-09,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,4.2,11.0,0.8,S,35.0
2354,2019-10-10,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.1,13.8,0.0,SSE,35.0
2355,2019-10-11,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,5.8,15.3,0.0,SE,46.0
2356,2019-10-12,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,5.9,19.0,0.0,SE,41.0
2357,2019-10-13,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.7,19.3,0.0,NNE,44.0
2358,2019-10-14,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.1,23.0,0.0,SSW,37.0
2359,2019-10-15,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,7.5,17.2,0.2,S,31.0
2360,2019-10-16,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.2,16.7,0.6,NNW,44.0
2361,2019-10-17,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,5.4,10.6,10.6,W,69.0
2362,2019-10-18,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,0.5,17.3,5.8,NW,69.0
2363,2019-10-19,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,4.9,12.7,2.4,W,56.0
2364,2019-10-20,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,4.5,12.5,0.8,WSW,41.0
2365,2019-10-21,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.8,17.4,0.0,SE,26.0
2366,2019-10-22,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,4.8,22.8,0.2,SSE,20.0
2367,2019-10-23,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,4.1,26.0,0.2,ESE,24.0
2368,2019-10-24,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,10.6,29.5,0.0,NNE,48.0
2369,2019-10-25,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,11.7,18.9,0.0,NW,50.0
2370,2019-10-26,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,5.1,13.1,1.8,W,70.0
2371,2019-10-27,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,3.2,14.5,1.4,W,39.0
2372,2019-10-28,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,2.5,20.3,3.0,S,24.0
2373,2019-10-29,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.1,26.0,0.0,N,48.0
2374,2019-10-30,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.3,29.8,0.0,NNW,35.0
2375,2019-10-31,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,13.9,29.2,0.0,N,61.0
2376,2019-09-01,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,7.6,15.9,0.0,NW,65.0
2377,2019-09-02,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.0,13.6,0.8,N,43.0
2378,2019-09-03,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.2,18.6,1.0,N,31.0
2379,2019-09-04,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,3.9,15.5,0.2,NNW,33.0
2380,2019-09-05,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,2.6,16.2,0.0,N,35.0
2381,2019-09-06,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,4.3,10.6,1.2,W,59.0
2382,2019-09-07,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,4.2,9.3,5.2,W,65.0
2383,2019-09-08,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,5.1,10.1,1.8,W,67.0
2384,2019-09-09,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,3.5,9.7,7.8,SSW,54.0
2385,2019-09-10,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,3.5,10.6,0.2,W,22.0
2386,2019-09-11,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,-0.6,15.4,0.0,N,41.0
2387,2019-09-12,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,7.6,15.7,0.0,N,56.0
2388,2019-09-13,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,-0.3,16.0,0.0,WNW,35.0
2389,2019-09-14,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,6.8,16.9,0.0,NNE,30.0
2390,2019-09-15,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,8.5,16.2,2.6,N,50.0
2391,2019-09-16,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,5.8,10.3,15.4,S,50.0
2392,2019-09-17,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,0.5,11.1,0.4,SSE,43.0
2393,2019-09-18,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,-0.7,15.0,0.0,N,35.0
2394,2019-09-19,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,5.0,19.4,0.0,NNE,74.0
2395,2019-09-20,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,12.6,22.4,0.0,NNE,67.0
2396,2019-09-21,VIC,Ballarat Aerodrome ,89002,-37.5127,143.7911,9.6,13.9,0.0,NW,54.0
