Date,State,Station,Station No.,Min Temp(°C),Max Temp(°C),Rain(mm),Max Wind Dir,Max Wind Spd(km/h)
14/2/20,VIC,Melbourne (Olympic Park) ,86338,20.3,33.7,0,NNW,31
15/2/20,VIC,Melbourne (Olympic Park) ,86338,18.9,19.3,5.4,SSW,37
16/2/20,VIC,Melbourne (Olympic Park) ,86338,16.9,26.4,2.8,ESE,31
17/2/20,VIC,Melbourne (Olympic Park) ,86338,15.2,25.6,0,SSW,28
18/2/20,VIC,Melbourne (Olympic Park) ,86338,17.6,21.8,0,SW,52
19/2/20,VIC,Melbourne (Olympic Park) ,86338,13.3,19.7,38,SSW,46
20/2/20,VIC,Melbourne (Olympic Park) ,86338,14.2,18.7,3.2,S,33
21/2/20,VIC,Melbourne (Olympic Park) ,86338,13.5,19.6,2.8,S,33
22/2/20,VIC,Melbourne (Olympic Park) ,86338,11.4,21.1,0,SSW,31
23/2/20,VIC,Melbourne (Olympic Park) ,86338,13.3,34,0,NW,43
24/2/20,VIC,Melbourne (Olympic Park) ,86338,16.8,23.7,0,SSW,24
25/2/20,VIC,Melbourne (Olympic Park) ,86338,18.4,31.6,3.6,NNW,43
26/2/20,VIC,Melbourne (Olympic Park) ,86338,16.2,19.2,4,WSW,44
27/2/20,VIC,Melbourne (Olympic Park) ,86338,11,19.7,0.2,NW,33
28/2/20,VIC,Melbourne (Olympic Park) ,86338,13.1,20.1,0,WNW,28
29/2/20,VIC,Melbourne (Olympic Park) ,86338,14.7,22.4,0,SSW,24
1/1/20,VIC,Melbourne (Olympic Park) ,86338,11.8,24.9,0,S,33
2/1/20,VIC,Melbourne (Olympic Park) ,86338,12.8,25,0,SSW,35
3/1/20,VIC,Melbourne (Olympic Park) ,86338,13.7,36.6,0,ESE,20
4/1/20,VIC,Melbourne (Olympic Park) ,86338,18.6,26.8,0,SSW,48
5/1/20,VIC,Melbourne (Olympic Park) ,86338,12.7,16.7,2.2,SSE,35
6/1/20,VIC,Melbourne (Olympic Park) ,86338,11.9,18,8.2,SSW,24
7/1/20,VIC,Melbourne (Olympic Park) ,86338,12.6,20.1,1.2,S,31
8/1/20,VIC,Melbourne (Olympic Park) ,86338,16.8,23.8,0,SSW,37
9/1/20,VIC,Melbourne (Olympic Park) ,86338,17.9,31.9,0,SSE,28
10/1/20,VIC,Melbourne (Olympic Park) ,86338,20.1,32.9,0,SSW,57
11/1/20,VIC,Melbourne (Olympic Park) ,86338,13.5,19.3,15.6,SSW,41
12/1/20,VIC,Melbourne (Olympic Park) ,86338,14.2,19.9,0,SSW,39
13/1/20,VIC,Melbourne (Olympic Park) ,86338,12.7,32.2,0,NNW,39
14/1/20,VIC,Melbourne (Olympic Park) ,86338,16.7,33.8,0,SE,26
15/1/20,VIC,Melbourne (Olympic Park) ,86338,19.5,36.8,0,WSW,50
16/1/20,VIC,Melbourne (Olympic Park) ,86338,15.7,19.6,19.6,SSW,46
17/1/20,VIC,Melbourne (Olympic Park) ,86338,14.4,24.8,0,SE,50
18/1/20,VIC,Melbourne (Olympic Park) ,86338,13.9,29.4,0,SSE,39
19/1/20,VIC,Melbourne (Olympic Park) ,86338,17.5,25.5,0,E,43
20/1/20,VIC,Melbourne (Olympic Park) ,86338,19.1,21.8,0.4,SSW,39
21/1/20,VIC,Melbourne (Olympic Park) ,86338,14.8,23.5,44,SW,33
22/1/20,VIC,Melbourne (Olympic Park) ,86338,14.1,31.7,0,N,59
23/1/20,VIC,Melbourne (Olympic Park) ,86338,12.9,22.6,22.8,NNW,46
24/1/20,VIC,Melbourne (Olympic Park) ,86338,11.7,24.1,1.2,NNW,31
25/1/20,VIC,Melbourne (Olympic Park) ,86338,13,27.4,0,NNW,26
26/1/20,VIC,Melbourne (Olympic Park) ,86338,15.8,23.6,0,SSW,33
27/1/20,VIC,Melbourne (Olympic Park) ,86338,12.8,23.1,0,SSE,30
28/1/20,VIC,Melbourne (Olympic Park) ,86338,13.6,25.4,0,SSW,31
29/1/20,VIC,Melbourne (Olympic Park) ,86338,15.2,31.5,0,SSW,19
30/1/20,VIC,Melbourne (Olympic Park) ,86338,16.4,39.4,0,N,35
31/1/20,VIC,Melbourne (Olympic Park) ,86338,21.5,42.9,0,NNW,59
1/12/19,VIC,Melbourne (Olympic Park) ,86338,12.2,16.8,0,NNW,43
2/12/19,VIC,Melbourne (Olympic Park) ,86338,9.8,15.5,3.4,SSW,46
3/12/19,VIC,Melbourne (Olympic Park) ,86338,11,22.2,0.4,WNW,48
4/12/19,VIC,Melbourne (Olympic Park) ,86338,12.1,23,0,WSW,35
5/12/19,VIC,Melbourne (Olympic Park) ,86338,12.3,23.9,0,SW,41
6/12/19,VIC,Melbourne (Olympic Park) ,86338,13.3,20.8,0,SSW,39
7/12/19,VIC,Melbourne (Olympic Park) ,86338,11.2,21,0,S,35
8/12/19,VIC,Melbourne (Olympic Park) ,86338,13.8,27.6,0,S,26
9/12/19,VIC,Melbourne (Olympic Park) ,86338,16.3,38,0,N,46
10/12/19,VIC,Melbourne (Olympic Park) ,86338,14.3,17.2,0,SSW,35
11/12/19,VIC,Melbourne (Olympic Park) ,86338,13.4,18.1,0,SSW,37
12/12/19,VIC,Melbourne (Olympic Park) ,86338,13.4,18.4,0,S,33
13/12/19,VIC,Melbourne (Olympic Park) ,86338,11.4,20.9,0,SSW,28
14/12/19,VIC,Melbourne (Olympic Park) ,86338,14.1,20.1,0,SW,35
15/12/19,VIC,Melbourne (Olympic Park) ,86338,15.1,21.7,0,S,28
16/12/19,VIC,Melbourne (Olympic Park) ,86338,13,22.6,0,SSW,26
17/12/19,VIC,Melbourne (Olympic Park) ,86338,12.6,26.3,0,SSW,26
18/12/19,VIC,Melbourne (Olympic Park) ,86338,15.9,40.1,0,N,28
19/12/19,VIC,Melbourne (Olympic Park) ,86338,17.2,23.3,0,S,30
20/12/19,VIC,Melbourne (Olympic Park) ,86338,13.7,43.5,0,N,50
21/12/19,VIC,Melbourne (Olympic Park) ,86338,16.9,20.2,0,S,46
22/12/19,VIC,Melbourne (Olympic Park) ,86338,13.1,19.6,0,SSW,39
23/12/19,VIC,Melbourne (Olympic Park) ,86338,12.1,20,0,SSW,35
24/12/19,VIC,Melbourne (Olympic Park) ,86338,14.1,24.5,0,SSW,39
25/12/19,VIC,Melbourne (Olympic Park) ,86338,14,27.9,0,SW,30
26/12/19,VIC,Melbourne (Olympic Park) ,86338,16.5,20.5,0,S,31
27/12/19,VIC,Melbourne (Olympic Park) ,86338,13.6,23.9,0,SSW,30
28/12/19,VIC,Melbourne (Olympic Park) ,86338,16.7,28.4,0,S,35
29/12/19,VIC,Melbourne (Olympic Park) ,86338,16.8,33.2,0,SSW,35
30/12/19,VIC,Melbourne (Olympic Park) ,86338,19.7,40.8,0,N,67
31/12/19,VIC,Melbourne (Olympic Park) ,86338,15.3,21.2,2.4,S,39
1/11/19,VIC,Melbourne (Olympic Park) ,86338,20,34.3,0,NNW,59
2/11/19,VIC,Melbourne (Olympic Park) ,86338,15.8,18.9,4.2,SSW,41
3/11/19,VIC,Melbourne (Olympic Park) ,86338,12.8,20.7,12.4,S,39
4/11/19,VIC,Melbourne (Olympic Park) ,86338,9.5,16.2,1.2,WSW,35
5/11/19,VIC,Melbourne (Olympic Park) ,86338,7.7,19.6,10.2,SSW,24
6/11/19,VIC,Melbourne (Olympic Park) ,86338,10.5,24.1,0,NW,54
7/11/19,VIC,Melbourne (Olympic Park) ,86338,11.5,17.7,0,N,48
8/11/19,VIC,Melbourne (Olympic Park) ,86338,10.3,15,6.8,SSW,54
9/11/19,VIC,Melbourne (Olympic Park) ,86338,7.6,14.2,6.4,WSW,43
10/11/19,VIC,Melbourne (Olympic Park) ,86338,10.8,18.1,0.2,W,30
11/11/19,VIC,Melbourne (Olympic Park) ,86338,10,29.6,0,N,44
12/11/19,VIC,Melbourne (Olympic Park) ,86338,11.5,17.4,0.6,SSW,48
13/11/19,VIC,Melbourne (Olympic Park) ,86338,9.1,17.3,1.6,SW,35
14/11/19,VIC,Melbourne (Olympic Park) ,86338,12.1,22.4,0.8,NW,30
15/11/19,VIC,Melbourne (Olympic Park) ,86338,13,18.5,0,NW,35
16/11/19,VIC,Melbourne (Olympic Park) ,86338,9.2,17.2,0,SSW,28
17/11/19,VIC,Melbourne (Olympic Park) ,86338,10.8,16.2,0,SSW,31
18/11/19,VIC,Melbourne (Olympic Park) ,86338,8.5,26.9,0,NNW,28
19/11/19,VIC,Melbourne (Olympic Park) ,86338,11.4,18.6,0,SSW,30
20/11/19,VIC,Melbourne (Olympic Park) ,86338,9.4,34.7,0,N,33
21/11/19,VIC,Melbourne (Olympic Park) ,86338,14,40.9,0,NNW,85
22/11/19,VIC,Melbourne (Olympic Park) ,86338,13.6,20,0,SSW,31
23/11/19,VIC,Melbourne (Olympic Park) ,86338,10.1,23.8,0,SSW,37
24/11/19,VIC,Melbourne (Olympic Park) ,86338,11.9,23.7,0,SSW,30
25/11/19,VIC,Melbourne (Olympic Park) ,86338,11.4,27.4,0,NNW,39
26/11/19,VIC,Melbourne (Olympic Park) ,86338,11.4,16.4,2,SSW,52
27/11/19,VIC,Melbourne (Olympic Park) ,86338,8.6,24.8,0,NNW,28
28/11/19,VIC,Melbourne (Olympic Park) ,86338,11.4,21.1,0,SSW,35
29/11/19,VIC,Melbourne (Olympic Park) ,86338,11.9,19.7,0,SW,35
30/11/19,VIC,Melbourne (Olympic Park) ,86338,10.3,18.4,8,S,28
1/10/19,VIC,Melbourne (Olympic Park) ,86338,4.2,20.5,0,WSW,24
2/10/19,VIC,Melbourne (Olympic Park) ,86338,9.3,26.5,0,N,39
3/10/19,VIC,Melbourne (Olympic Park) ,86338,15.1,29.7,0,N,46
4/10/19,VIC,Melbourne (Olympic Park) ,86338,12.5,15.2,0,S,28
5/10/19,VIC,Melbourne (Olympic Park) ,86338,7.6,24.3,1.8,,
6/10/19,VIC,Melbourne (Olympic Park) ,86338,12.9,24.8,0,N,48
7/10/19,VIC,Melbourne (Olympic Park) ,86338,11.6,16.4,0,,
8/10/19,VIC,Melbourne (Olympic Park) ,86338,9.5,14.2,2.6,,
9/10/19,VIC,Melbourne (Olympic Park) ,86338,8.5,15,5.8,SSE,31
10/10/19,VIC,Melbourne (Olympic Park) ,86338,10.2,14.7,0.2,SSW,28
11/10/19,VIC,Melbourne (Olympic Park) ,86338,9.5,18.9,0,SE,39
12/10/19,VIC,Melbourne (Olympic Park) ,86338,8.2,20.4,0,SSW,26
13/10/19,VIC,Melbourne (Olympic Park) ,86338,9.4,23.1,0,N,41
14/10/19,VIC,Melbourne (Olympic Park) ,86338,13.6,26.7,0.2,NNW,41
15/10/19,VIC,Melbourne (Olympic Park) ,86338,13,18,0,SSW,30
16/10/19,VIC,Melbourne (Olympic Park) ,86338,13.3,20.4,0,SSW,33
17/10/19,VIC,Melbourne (Olympic Park) ,86338,9.5,15.2,4.4,W,46
18/10/19,VIC,Melbourne (Olympic Park) ,86338,7.3,22.1,0.8,SSW,52
19/10/19,VIC,Melbourne (Olympic Park) ,86338,9.4,15.3,0.8,WNW,43
20/10/19,VIC,Melbourne (Olympic Park) ,86338,10,16.4,0.8,S,30
21/10/19,VIC,Melbourne (Olympic Park) ,86338,11.5,17,0,SSW,24
22/10/19,VIC,Melbourne (Olympic Park) ,86338,11.9,19.6,0,S,24
23/10/19,VIC,Melbourne (Olympic Park) ,86338,8.2,27.9,0,SSW,20
24/10/19,VIC,Melbourne (Olympic Park) ,86338,13,33.8,0.2,N,46
25/10/19,VIC,Melbourne (Olympic Park) ,86338,16.8,21.6,0,N,46
26/10/19,VIC,Melbourne (Olympic Park) ,86338,9.6,15.5,3.8,WNW,54
27/10/19,VIC,Melbourne (Olympic Park) ,86338,10.3,17,1.2,SSW,31
28/10/19,VIC,Melbourne (Olympic Park) ,86338,8.7,21.6,1.4,SW,20
29/10/19,VIC,Melbourne (Olympic Park) ,86338,9.7,30.5,0,N,39
30/10/19,VIC,Melbourne (Olympic Park) ,86338,13.8,25.1,0,SSW,24
31/10/19,VIC,Melbourne (Olympic Park) ,86338,14.2,33.7,0,NNW,52
1/9/19,VIC,Melbourne (Olympic Park) ,86338,11.1,19.6,0,NNW,48
2/9/19,VIC,Melbourne (Olympic Park) ,86338,10.2,17.6,2.4,N,39
3/9/19,VIC,Melbourne (Olympic Park) ,86338,9.2,19.6,0.6,NW,24
4/9/19,VIC,Melbourne (Olympic Park) ,86338,8.2,18.7,0,WSW,26
5/9/19,VIC,Melbourne (Olympic Park) ,86338,8.7,21.2,3.4,NNE,28
6/9/19,VIC,Melbourne (Olympic Park) ,86338,11.3,16,2,SSW,41
7/9/19,VIC,Melbourne (Olympic Park) ,86338,8.8,12.9,1,SSW,46
8/9/19,VIC,Melbourne (Olympic Park) ,86338,8.2,15.1,0.6,W,48
9/9/19,VIC,Melbourne (Olympic Park) ,86338,6.8,12.8,5.6,SSW,57
10/9/19,VIC,Melbourne (Olympic Park) ,86338,7.7,14.8,2.6,SSW,20
11/9/19,VIC,Melbourne (Olympic Park) ,86338,5,20.8,0,NNE,41
12/9/19,VIC,Melbourne (Olympic Park) ,86338,11.1,20.8,0,N,56
13/9/19,VIC,Melbourne (Olympic Park) ,86338,7.7,18.6,0,SSW,31
14/9/19,VIC,Melbourne (Olympic Park) ,86338,9.3,20,0,N,24
15/9/19,VIC,Melbourne (Olympic Park) ,86338,12.4,21.8,1.6,N,52
16/9/19,VIC,Melbourne (Olympic Park) ,86338,9.7,12.8,13,SSW,43
17/9/19,VIC,Melbourne (Olympic Park) ,86338,3.6,14.8,0,SSW,33
18/9/19,VIC,Melbourne (Olympic Park) ,86338,4.3,18.9,0,SSW,22
19/9/19,VIC,Melbourne (Olympic Park) ,86338,8.2,24,0,N,54
20/9/19,VIC,Melbourne (Olympic Park) ,86338,15.7,26.2,0,NNW,50
21/9/19,VIC,Melbourne (Olympic Park) ,86338,14.5,19.4,0,NNW,61
22/9/19,VIC,Melbourne (Olympic Park) ,86338,7.9,15.5,4.6,N,33
23/9/19,VIC,Melbourne (Olympic Park) ,86338,8.9,15.2,2,W,30
24/9/19,VIC,Melbourne (Olympic Park) ,86338,8.3,15.1,1.4,W,24
25/9/19,VIC,Melbourne (Olympic Park) ,86338,8.7,16.6,0,SSW,20
26/9/19,VIC,Melbourne (Olympic Park) ,86338,8.3,20.3,0,NNE,30
27/9/19,VIC,Melbourne (Olympic Park) ,86338,12.3,18.8,0,N,50
28/9/19,VIC,Melbourne (Olympic Park) ,86338,7.2,14.9,0.2,SW,26
29/9/19,VIC,Melbourne (Olympic Park) ,86338,9.1,15.8,0,SSW,31
30/9/19,VIC,Melbourne (Olympic Park) ,86338,10.1,14.1,0,SSW,31
1/8/19,VIC,Melbourne (Olympic Park) ,86338,5.8,13.8,0,S,22
2/8/19,VIC,Melbourne (Olympic Park) ,86338,9.7,12.7,0.4,SW,26
3/8/19,VIC,Melbourne (Olympic Park) ,86338,10,13.9,0,WNW,31
4/8/19,VIC,Melbourne (Olympic Park) ,86338,9.2,13.1,1,NNW,17
5/8/19,VIC,Melbourne (Olympic Park) ,86338,10,15.8,0,N,35
6/8/19,VIC,Melbourne (Olympic Park) ,86338,9.1,13.5,0.4,NNE,48
7/8/19,VIC,Melbourne (Olympic Park) ,86338,9.3,14.1,0,N,33
8/8/19,VIC,Melbourne (Olympic Park) ,86338,6.7,13.9,10.8,NNW,48
9/8/19,VIC,Melbourne (Olympic Park) ,86338,7.8,10.1,2,WNW,52
10/8/19,VIC,Melbourne (Olympic Park) ,86338,5.2,12.5,4.2,SSW,43
11/8/19,VIC,Melbourne (Olympic Park) ,86338,4.8,12.9,6,S,41
12/8/19,VIC,Melbourne (Olympic Park) ,86338,6.3,12,8.8,SW,24
13/8/19,VIC,Melbourne (Olympic Park) ,86338,8.8,13.1,0,W,22
14/8/19,VIC,Melbourne (Olympic Park) ,86338,9.1,13.8,0.2,NNW,39
15/8/19,VIC,Melbourne (Olympic Park) ,86338,7.3,16.2,0,N,52
16/8/19,VIC,Melbourne (Olympic Park) ,86338,10.6,16.9,0,N,50
17/8/19,VIC,Melbourne (Olympic Park) ,86338,7,16.5,3.8,NE,28
18/8/19,VIC,Melbourne (Olympic Park) ,86338,8.8,19.4,0,N,67
19/8/19,VIC,Melbourne (Olympic Park) ,86338,5.8,12.3,4,NW,39
20/8/19,VIC,Melbourne (Olympic Park) ,86338,7.6,17,0.4,NW,43
21/8/19,VIC,Melbourne (Olympic Park) ,86338,11.5,16.6,0.2,WSW,46
22/8/19,VIC,Melbourne (Olympic Park) ,86338,9.6,13,1.6,W,46
23/8/19,VIC,Melbourne (Olympic Park) ,86338,3.8,15.1,0,N,50
24/8/19,VIC,Melbourne (Olympic Park) ,86338,7.9,18,0,N,52
25/8/19,VIC,Melbourne (Olympic Park) ,86338,6.5,12.9,1.2,SSW,26
26/8/19,VIC,Melbourne (Olympic Park) ,86338,5.3,14.4,0,SSW,20
27/8/19,VIC,Melbourne (Olympic Park) ,86338,4.2,15.3,0,S,20
28/8/19,VIC,Melbourne (Olympic Park) ,86338,8.3,13.4,0,SSW,39
29/8/19,VIC,Melbourne (Olympic Park) ,86338,6.1,13,6.2,SSW,33
30/8/19,VIC,Melbourne (Olympic Park) ,86338,2.3,15.3,0.2,SSW,15
31/8/19,VIC,Melbourne (Olympic Park) ,86338,5,18.2,0,NNW,46
1/7/19,VIC,Melbourne (Olympic Park) ,86338,9.5,14.1,0,N,54
2/7/19,VIC,Melbourne (Olympic Park) ,86338,8.6,15.9,0,N,41
3/7/19,VIC,Melbourne (Olympic Park) ,86338,8.2,13.7,0,SSW,17
4/7/19,VIC,Melbourne (Olympic Park) ,86338,5.3,13.5,0,SSE,20
5/7/19,VIC,Melbourne (Olympic Park) ,86338,3.5,19.1,0,NNE,17
6/7/19,VIC,Melbourne (Olympic Park) ,86338,6,19.4,0,NNE,26
7/7/19,VIC,Melbourne (Olympic Park) ,86338,9,18.2,0.2,N,31
8/7/19,VIC,Melbourne (Olympic Park) ,86338,11,16,5.2,WSW,30
9/7/19,VIC,Melbourne (Olympic Park) ,86338,6.8,15,0.2,NW,26
10/7/19,VIC,Melbourne (Olympic Park) ,86338,9.5,15.4,0.2,N,72
11/7/19,VIC,Melbourne (Olympic Park) ,86338,7.8,14.3,6.4,NNW,39
12/7/19,VIC,Melbourne (Olympic Park) ,86338,10.1,15.7,2.4,NW,44
13/7/19,VIC,Melbourne (Olympic Park) ,86338,7,12,4.4,SSW,52
14/7/19,VIC,Melbourne (Olympic Park) ,86338,7.1,13.1,0.8,WNW,48
15/7/19,VIC,Melbourne (Olympic Park) ,86338,8.9,14.3,4.4,WSW,35
16/7/19,VIC,Melbourne (Olympic Park) ,86338,9.9,13.9,1.8,WNW,30
17/7/19,VIC,Melbourne (Olympic Park) ,86338,9.7,13.7,0,NNW,30
18/7/19,VIC,Melbourne (Olympic Park) ,86338,9,14.3,0.4,N,41
19/7/19,VIC,Melbourne (Olympic Park) ,86338,7.5,15.7,1.6,N,31
20/7/19,VIC,Melbourne (Olympic Park) ,86338,8,17.1,0,N,54
21/7/19,VIC,Melbourne (Olympic Park) ,86338,11.3,16.6,0,N,59
22/7/19,VIC,Melbourne (Olympic Park) ,86338,7.9,15.6,0,N,56
23/7/19,VIC,Melbourne (Olympic Park) ,86338,9.9,15.2,1.6,NNW,57
24/7/19,VIC,Melbourne (Olympic Park) ,86338,7,14.4,8,NNW,30
25/7/19,VIC,Melbourne (Olympic Park) ,86338,9.2,14.8,0,N,33
26/7/19,VIC,Melbourne (Olympic Park) ,86338,11,14,0,N,37
27/7/19,VIC,Melbourne (Olympic Park) ,86338,9.8,15.3,6.8,N,31
28/7/19,VIC,Melbourne (Olympic Park) ,86338,6.6,15.1,0,NNW,19
29/7/19,VIC,Melbourne (Olympic Park) ,86338,8.9,14.6,0,S,24
30/7/19,VIC,Melbourne (Olympic Park) ,86338,7.9,12.5,0.8,SSW,28
31/7/19,VIC,Melbourne (Olympic Park) ,86338,3,12.5,0,SSW,20
1/6/19,VIC,Melbourne (Olympic Park) ,86338,11.7,14.6,2.4,SSW,28
2/6/19,VIC,Melbourne (Olympic Park) ,86338,11,14.5,0,WNW,41
3/6/19,VIC,Melbourne (Olympic Park) ,86338,8.2,12,15.4,S,35
4/6/19,VIC,Melbourne (Olympic Park) ,86338,8.4,12.9,3.2,S,30
5/6/19,VIC,Melbourne (Olympic Park) ,86338,8.6,13,0,SW,24
6/6/19,VIC,Melbourne (Olympic Park) ,86338,10.2,14.8,0,SSW,26
7/6/19,VIC,Melbourne (Olympic Park) ,86338,11.7,16.6,0,N,22
8/6/19,VIC,Melbourne (Olympic Park) ,86338,6.7,18.7,0,N,35
9/6/19,VIC,Melbourne (Olympic Park) ,86338,7.8,18,0,N,39
10/6/19,VIC,Melbourne (Olympic Park) ,86338,12,19.2,3,N,57
11/6/19,VIC,Melbourne (Olympic Park) ,86338,9.6,17.9,0,NNW,41
12/6/19,VIC,Melbourne (Olympic Park) ,86338,11.9,16.5,0.6,NNW,44
13/6/19,VIC,Melbourne (Olympic Park) ,86338,8.8,17.4,2.6,NNW,35
14/6/19,VIC,Melbourne (Olympic Park) ,86338,10,17.3,2.2,NW,39
15/6/19,VIC,Melbourne (Olympic Park) ,86338,9,15.2,2.6,NNW,17
16/6/19,VIC,Melbourne (Olympic Park) ,86338,8.6,16.7,0,NNE,20
17/6/19,VIC,Melbourne (Olympic Park) ,86338,6.3,17.9,3.4,N,26
18/6/19,VIC,Melbourne (Olympic Park) ,86338,8,13.7,0,N,37
19/6/19,VIC,Melbourne (Olympic Park) ,86338,6.6,11.9,0.8,SSW,24
20/6/19,VIC,Melbourne (Olympic Park) ,86338,6.4,11.3,1.6,SW,22
21/6/19,VIC,Melbourne (Olympic Park) ,86338,6.5,12.6,3,SSW,31
22/6/19,VIC,Melbourne (Olympic Park) ,86338,6.8,11.8,0.4,WSW,20
23/6/19,VIC,Melbourne (Olympic Park) ,86338,3.6,9.6,1.2,NE,13
24/6/19,VIC,Melbourne (Olympic Park) ,86338,4.2,16,0,N,17
25/6/19,VIC,Melbourne (Olympic Park) ,86338,3.5,17,0,N,28
26/6/19,VIC,Melbourne (Olympic Park) ,86338,4.6,18,0.2,N,26
27/6/19,VIC,Melbourne (Olympic Park) ,86338,5.9,17.5,0,N,41
28/6/19,VIC,Melbourne (Olympic Park) ,86338,10.7,19.5,0,N,41
29/6/19,VIC,Melbourne (Olympic Park) ,86338,13,17.6,0.8,N,52
30/6/19,VIC,Melbourne (Olympic Park) ,86338,8.1,14.5,6.4,N,39
1/5/19,VIC,Melbourne (Olympic Park) ,86338,15.6,22.8,0,N,46
2/5/19,VIC,Melbourne (Olympic Park) ,86338,17.1,20.2,3.6,N,39
3/5/19,VIC,Melbourne (Olympic Park) ,86338,11.8,20.7,0.2,NNW,30
4/5/19,VIC,Melbourne (Olympic Park) ,86338,13,16.4,0.2,S,37
5/5/19,VIC,Melbourne (Olympic Park) ,86338,11.3,16.3,2,SSW,28
6/5/19,VIC,Melbourne (Olympic Park) ,86338,11.7,16.7,0.2,SSW,24
7/5/19,VIC,Melbourne (Olympic Park) ,86338,7.4,18.7,0,NNW,57
8/5/19,VIC,Melbourne (Olympic Park) ,86338,10.3,17.4,5.2,W,35
9/5/19,VIC,Melbourne (Olympic Park) ,86338,9.7,16.2,0.6,N,57
10/5/19,VIC,Melbourne (Olympic Park) ,86338,10.2,14.2,7.2,S,50
11/5/19,VIC,Melbourne (Olympic Park) ,86338,10.2,16.4,8.2,W,26
12/5/19,VIC,Melbourne (Olympic Park) ,86338,12.2,17.7,0,N,22
13/5/19,VIC,Melbourne (Olympic Park) ,86338,12.7,18.1,0,N,46
14/5/19,VIC,Melbourne (Olympic Park) ,86338,11.3,20.2,0,NW,33
15/5/19,VIC,Melbourne (Olympic Park) ,86338,12,15.8,0,SW,20
16/5/19,VIC,Melbourne (Olympic Park) ,86338,10.5,16.1,0,S,17
17/5/19,VIC,Melbourne (Olympic Park) ,86338,6.5,18.6,0,NNW,22
18/5/19,VIC,Melbourne (Olympic Park) ,86338,6.2,21.5,0,W,17
19/5/19,VIC,Melbourne (Olympic Park) ,86338,8.9,21.8,0.2,N,33
20/5/19,VIC,Melbourne (Olympic Park) ,86338,12,19.6,0.4,N,52
21/5/19,VIC,Melbourne (Olympic Park) ,86338,11.1,20.4,0.4,NNW,33
22/5/19,VIC,Melbourne (Olympic Park) ,86338,10.7,22.3,0,NNW,24
23/5/19,VIC,Melbourne (Olympic Park) ,86338,9.9,21.3,0,N,46
24/5/19,VIC,Melbourne (Olympic Park) ,86338,13.8,20.2,0,N,50
25/5/19,VIC,Melbourne (Olympic Park) ,86338,13.7,19.8,1.6,NW,44
26/5/19,VIC,Melbourne (Olympic Park) ,86338,9.5,15.1,6.6,WSW,50
27/5/19,VIC,Melbourne (Olympic Park) ,86338,7.8,14,8.2,WNW,46
28/5/19,VIC,Melbourne (Olympic Park) ,86338,8.2,15.7,0.2,NW,44
29/5/19,VIC,Melbourne (Olympic Park) ,86338,8.7,10.6,1.2,NW,50
30/5/19,VIC,Melbourne (Olympic Park) ,86338,6.7,13.3,5.8,SW,31
31/5/19,VIC,Melbourne (Olympic Park) ,86338,8.5,14.3,1.4,SSW,31
1/6/20,VIC,Ballarat Aerodrome ,89002,4.4,7.3,7,N,54
2/6/20,VIC,Ballarat Aerodrome ,89002,4.2,10.9,5.4,W,41
3/6/20,VIC,Ballarat Aerodrome ,89002,6.8,10.7,1,SSE,46
4/6/20,VIC,Ballarat Aerodrome ,89002,1,13,0.2,SE,30
5/6/20,VIC,Ballarat Aerodrome ,89002,0.4,11.7,0.2,NW,20
6/6/20,VIC,Ballarat Aerodrome ,89002,-1.3,10.9,0,SSE,31
7/6/20,VIC,Ballarat Aerodrome ,89002,4.5,8.7,0.8,SE,33
8/6/20,VIC,Ballarat Aerodrome ,89002,1.2,9.8,0.2,S,26
9/6/20,VIC,Ballarat Aerodrome ,89002,-3.5,10,0,N,35
10/6/20,VIC,Ballarat Aerodrome ,89002,1.1,12.5,0.2,N,33
11/6/20,VIC,Ballarat Aerodrome ,89002,-2.4,13.7,0,NW,17
12/6/20,VIC,Ballarat Aerodrome ,89002,-0.3,11,0,NNE,52
13/6/20,VIC,Ballarat Aerodrome ,89002,4.9,13.3,0,NNE,59
14/6/20,VIC,Ballarat Aerodrome ,89002,3.8,11.5,1.8,NNW,48
15/6/20,VIC,Ballarat Aerodrome ,89002,6.6,13.5,2.6,NNW,46
16/6/20,VIC,Ballarat Aerodrome ,89002,9.1,13.6,0,WNW,48
17/6/20,VIC,Ballarat Aerodrome ,89002,4.5,9.9,1.6,SSE,17
18/6/20,VIC,Ballarat Aerodrome ,89002,0.2,12.5,0,N,54
19/6/20,VIC,Ballarat Aerodrome ,89002,3.7,13.1,0,N,65
20/6/20,VIC,Ballarat Aerodrome ,89002,7.8,9.6,5.6,N,46
21/6/20,VIC,Ballarat Aerodrome ,89002,5,8.6,4.6,NNW,26
22/6/20,VIC,Ballarat Aerodrome ,89002,3.4,10.1,1.4,WNW,37
23/6/20,VIC,Ballarat Aerodrome ,89002,5.6,13.3,6,S,33
24/6/20,VIC,Ballarat Aerodrome ,89002,6.1,13,0,SSE,22
25/6/20,VIC,Ballarat Aerodrome ,89002,4.3,11.8,0,N,35
1/5/20,VIC,Ballarat Aerodrome ,89002,4.8,8.1,14.2,W,69
2/5/20,VIC,Ballarat Aerodrome ,89002,5.1,10.2,5.4,WSW,57
3/5/20,VIC,Ballarat Aerodrome ,89002,5.4,10.6,0.8,SSW,33
4/5/20,VIC,Ballarat Aerodrome ,89002,6.7,11.5,0.6,SSE,31
